ULTDATA;FILIALCOD;CONTACOD;CENTROCUSTOCOD;ORÇADO;PERRATEIO
2022-03-31;3;330004;3.1;7687;100
2022-03-31;3;330005;3.1;854.11;100
2022-03-31;3;330006;3.1;640.58;100
2022-03-31;3;330008;3.1;854.11;100
2022-03-31;3;640001;3.1;6405.83;100
2022-03-31;3;640002;3.1;1067.64;100
2022-03-31;3;640003;3.1;4697.61;100
2022-03-31;3;640004;3.1;213.53;100
2022-03-31;3;640005;3.1;854.11;100
2022-03-31;3;660001;3.1;213.53;100
2022-03-31;3;660011;3.1;500;100
2022-03-31;3;660013;3.1;427.06;100
2022-03-31;3;670006;3.1;640.58;100
2022-03-31;3;670010;3.1;213.53;100
2022-03-31;3;670013;3.1;427.06;100
2022-03-31;3;720002;3.1;-76869.98;100
2022-03-31;3;720005;3.1;-88827.53;100
2022-03-31;3;720006;3.1;-1281.17;100
2022-03-31;3;720009;3.1;-427.06;100
2022-03-31;3;620003;3.1;6349.2;100
2022-03-31;3;620002;3.1;500;100
2022-03-31;3;620004;3.1;22300.7;100
2022-03-31;3;620009;3.1;7042;100
2022-03-31;3;301022;3.1;55000;100
2022-03-31;3;730002;3.1;350;100
2022-03-31;3;730005;3.1;2500;100
2022-03-31;3;730011;3.1;20000;100
2022-03-31;3;730021;3.1;150;100
2022-03-31;3;330009;3.1;1708.22;100
2022-03-31;3;330010;3.1;427.06;100
2022-03-31;3;330011;3.1;213.53;100
2022-03-31;3;330012;3.1;2135.28;100
2022-03-31;3;340001;3.1;111888.52;100
2022-03-31;3;340002;3.1;366934.75;100
2022-03-31;3;340003;3.1;1067.64;100
2022-03-31;3;340004;3.1;213.53;100
2022-03-31;3;340005;3.1;8327.58;100
2022-03-31;3;340006;3.1;640.58;100
2022-03-31;3;340009;3.1;854.11;100
2022-03-31;3;340010;3.1;213.53;100
2022-03-31;3;340011;3.1;30320.94;100
2022-03-31;3;350001;3.1;99930.97;100
2022-03-31;3;350003;3.1;66834.18;100
2022-03-31;3;350004;3.1;9608.75;100
2022-03-31;3;350005;3.1;2989.39;100
2022-03-31;3;350006;3.1;14519.88;100
2022-03-31;3;350008;3.1;16014.58;100
2022-03-31;3;380001;3.1;-2348.8;100
2022-03-31;3;410001;3.1;-106763.86;100
2022-03-31;3;410031;3.1;10676.39;100
2022-03-31;3;430001;3.1;7928;100
2022-03-31;3;430002;3.1;1000;100
2022-03-31;3;430004;3.1;1708.22;100
2022-03-31;3;430005;3.1;1921.75;100
2022-03-31;3;430006;3.1;16868.69;100
2022-03-31;3;440002;3.1;427.06;100
2022-03-31;3;560002;3.1;1067.64;100
2022-03-31;3;560003;3.1;3202.92;100
2022-03-31;3;560004;3.1;11316.97;100
2022-03-31;3;560005;3.1;500;100
2022-03-31;3;560007;3.1;213.53;100
2022-03-31;3;560008;3.1;427.06;100
2022-03-31;3;570002;3.1;32883.27;100
2022-03-31;3;570003;3.1;16228.11;100
2022-03-31;3;570005;3.1;1708.22;100
2022-03-31;3;570007;3.1;31815.63;100
2022-03-31;3;630006;3.1;3449.5;100
2022-03-31;3;630002;3.1;8800;100
2022-03-31;3;280017;3.1;117.39;100
2022-02-28;3;570001;3.1;481419.9;100
2022-02-28;3;720002;3.1;-65942.23;100
2022-02-28;3;720005;3.1;-76199.91;100
2022-02-28;3;720006;3.1;-1099.04;100
2022-02-28;3;720009;3.1;-366.35;100
2022-02-28;3;620003;3.1;6349.2;100
2022-02-28;3;620002;3.1;500;100
2022-02-28;3;620004;3.1;22300.7;100
2022-02-28;3;620009;3.1;7042;100
2022-02-28;3;301022;3.1;55000;100
2022-02-28;3;730002;3.1;350;100
2022-02-28;3;730005;3.1;2500;100
2022-02-28;3;730011;3.1;20000;100
2022-02-28;3;730021;3.1;150;100
2022-02-28;3;210001;3.1;6044.7;100
2022-02-28;3;210008;3.1;183.17;100
2022-02-28;3;210009;3.1;2014.9;100
2022-02-28;3;260001;3.1;654842.96;100
2022-02-28;3;260003;3.1;29857.18;100
2022-02-28;3;280001;3.1;1465.38;100
2022-02-28;3;280003;3.1;366.35;100
2022-02-28;3;280006;3.1;1099.04;100
2022-02-28;3;280007;3.1;366.35;100
2022-02-28;3;280008;3.1;549.52;100
2022-02-28;3;280010;3.1;915.86;100
2022-02-28;3;280014;3.1;4945.67;100
2022-02-28;3;280015;3.1;27343.36;100
2022-02-28;3;280023;3.1;2198.07;100
2022-02-28;3;290001;3.1;143436.39;100
2022-02-28;3;301022;3.1;41397.07;100
2022-02-28;3;330002;3.1;6960.57;100
2022-02-28;3;330004;3.1;6594.22;100
2022-02-28;3;330005;3.1;732.69;100
2022-02-28;3;330006;3.1;549.52;100
2022-02-28;3;330008;3.1;732.69;100
2022-02-28;3;330009;3.1;1465.38;100
2022-02-28;3;330010;3.1;366.35;100
2022-02-28;3;330011;3.1;183.17;100
2022-02-28;3;330012;3.1;1831.73;100
2022-02-28;3;340001;3.1;95982.58;100
2022-02-28;3;340002;3.1;314771.7;100
2022-02-28;3;340003;3.1;915.86;100
2022-02-28;3;340004;3.1;183.17;100
2022-02-28;3;340005;3.1;7143.74;100
2022-02-28;3;340006;3.1;549.52;100
2022-02-28;3;340009;3.1;732.69;100
2022-02-28;3;340010;3.1;183.17;100
2022-02-28;3;340011;3.1;26010.55;100
2022-02-28;3;350001;3.1;85724.9;100
2022-02-28;3;350003;3.1;57333.1;100
2022-02-28;3;350004;3.1;8242.78;100
2022-02-28;3;350005;3.1;2564.42;100
2022-02-28;3;350006;3.1;12455.75;100
2022-02-28;3;350008;3.1;13737.96;100
2022-02-28;3;380001;3.1;-2014.9;100
2022-02-28;3;410001;3.1;-91586.43;100
2022-02-28;3;410031;3.1;9158.64;100
2022-02-28;3;430001;3.1;7928;100
2022-02-28;3;430002;3.1;9708.16;100
2022-02-28;3;430004;3.1;1465.38;100
2022-02-28;3;430005;3.1;1648.56;100
2022-02-28;3;430006;3.1;14470.66;100
2022-02-28;3;440002;3.1;366.35;100
2022-02-28;3;560002;3.1;915.86;100
2022-02-28;3;560003;3.1;2747.59;100
2022-02-28;3;560004;3.1;9708.16;100
2022-02-28;3;560005;3.1;500;100
2022-02-28;3;560007;3.1;183.17;100
2022-02-28;3;560008;3.1;366.35;100
2022-02-28;3;570002;3.1;28208.62;100
2022-02-28;3;570003;3.1;13921.14;100
2022-02-28;3;570005;3.1;1465.38;100
2022-02-28;3;570007;3.1;27292.76;100
2022-02-28;3;640001;3.1;5495.19;100
2022-02-28;3;640002;3.1;915.86;100
2022-02-28;3;640003;3.1;4029.8;100
2022-02-28;3;640004;3.1;183.17;100
2022-02-28;3;640005;3.1;732.69;100
2022-02-28;3;660001;3.1;183.17;100
2022-02-28;3;660011;3.1;500;100
2022-02-28;3;660013;3.1;366.35;100
2022-02-28;3;670006;3.1;549.52;100
2022-02-28;3;670010;3.1;183.17;100
2022-02-28;3;670013;3.1;366.35;100
2022-02-28;3;630006;3.1;3449.5;100
2022-02-28;3;630002;3.1;8800;100
2022-02-28;3;280017;3.1;117.39;100
2022-05-31;3;560005;3.1;500;100
2022-05-31;3;560007;3.1;203.28;100
2022-05-31;3;560008;3.1;406.55;100
2022-05-31;3;570001;3.1;459199.96;100
2022-05-31;3;570002;3.1;31304.47;100
2022-05-31;3;570003;3.1;15448.96;100
2022-05-31;3;570005;3.1;1626.21;100
2022-05-31;3;570007;3.1;30288.09;100
2022-05-31;3;640001;3.1;6098.27;100
2022-05-31;3;640002;3.1;1016.38;100
2022-05-31;3;640003;3.1;4472.07;100
2022-05-31;3;640004;3.1;203.28;100
2022-05-31;3;640005;3.1;813.1;100
2022-05-31;3;660001;3.1;203.28;100
2022-05-31;3;660011;3.1;500;100
2022-05-31;3;660013;3.1;406.55;100
2022-05-31;3;670006;3.1;609.83;100
2022-05-31;3;670010;3.1;203.28;100
2022-05-31;3;670013;3.1;406.55;100
2022-05-31;3;720002;3.1;-73179.28;100
2022-05-31;3;720005;3.1;-84562.72;100
2022-05-31;3;720006;3.1;-1219.65;100
2022-05-31;3;720009;3.1;-406.55;100
2022-05-31;3;620003;3.1;11145;100
2022-05-31;3;620002;3.1;500;100
2022-05-31;3;620004;3.1;22300.7;100
2022-05-31;3;620009;3.1;7042;100
2022-05-31;3;301022;3.1;55000;100
2022-05-31;3;730002;3.1;350;100
2022-05-31;3;730005;3.1;2500;100
2022-05-31;3;730011;3.1;20000;100
2022-05-31;3;730021;3.1;150;100
2022-05-31;3;210001;3.1;6708.1;100
2022-05-31;3;210008;3.1;203.28;100
2022-05-31;3;210009;3.1;2236.03;100
2022-05-31;3;260001;3.1;726710.87;100
2022-05-31;3;260003;3.1;33133.95;100
2022-05-31;3;280001;3.1;1626.21;100
2022-05-31;3;280003;3.1;406.55;100
2022-05-31;3;280006;3.1;1219.65;100
2022-05-31;3;280007;3.1;406.55;100
2022-05-31;3;280008;3.1;609.83;100
2022-05-31;3;280010;3.1;1016.38;100
2022-05-31;3;280014;3.1;5488.45;100
2022-05-31;3;280015;3.1;27343.36;100
2022-05-31;3;280023;3.1;2439.31;100
2022-05-31;3;290001;3.1;143436.39;100
2022-05-31;3;301022;3.1;45940.32;100
2022-05-31;3;330002;3.1;7724.48;100
2022-05-31;3;330004;3.1;7317.93;100
2022-05-31;3;330005;3.1;813.1;100
2022-05-31;3;330006;3.1;609.83;100
2022-05-31;3;330008;3.1;813.1;100
2022-05-31;3;330009;3.1;1626.21;100
2022-05-31;3;330010;3.1;406.55;100
2022-05-31;3;330011;3.1;203.28;100
2022-05-31;3;330012;3.1;2032.76;100
2022-05-31;3;340001;3.1;106516.5;100
2022-05-31;3;340002;3.1;349317.37;100
2022-05-31;3;340003;3.1;1016.38;100
2022-05-31;3;340004;3.1;203.28;100
2022-05-31;3;340005;3.1;7927.75;100
2022-05-31;3;340006;3.1;609.83;100
2022-05-31;3;340009;3.1;813.1;100
2022-05-31;3;340010;3.1;203.28;100
2022-05-31;3;340011;3.1;28865.16;100
2022-05-31;3;350001;3.1;95133.06;100
2022-05-31;3;350003;3.1;63625.32;100
2022-05-31;3;350004;3.1;9147.41;100
2022-05-31;3;350005;3.1;2845.86;100
2022-05-31;3;350006;3.1;13822.75;100
2022-05-31;3;350008;3.1;15245.68;100
2022-05-31;3;380001;3.1;-2236.03;100
2022-05-31;3;410001;3.1;-101637.88;100
2022-05-31;3;410031;3.1;10163.79;100
2022-05-31;3;430001;3.1;7928;100
2022-05-31;3;430002;3.1;1000;100
2022-05-31;3;430004;3.1;1626.21;100
2022-05-31;3;430005;3.1;1829.48;100
2022-05-31;3;430006;3.1;16058.79;100
2022-05-31;3;440002;3.1;406.55;100
2022-05-31;3;560002;3.1;1016.38;100
2022-05-31;3;560003;3.1;3049.14;100
2022-05-31;3;560004;3.1;10773.62;100
2022-05-31;3;630006;3.1;3449.5;100
2022-05-31;3;350002;3.1;72980;100
2022-05-31;3;630002;3.1;8800;100
2022-05-31;3;280017;3.1;117.39;100
2022-01-31;3;430006;3.1;15344.83;100
2022-01-31;3;440002;3.1;388.48;100
2022-01-31;3;560002;3.1;971.19;100
2022-01-31;3;560003;3.1;2913.58;100
2022-01-31;3;560004;3.1;10294.63;100
2022-01-31;3;560005;3.1;500;100
2022-01-31;3;560007;3.1;194.24;100
2022-01-31;3;560008;3.1;388.48;100
2022-01-31;3;570002;3.1;29912.71;100
2022-01-31;3;570003;3.1;14762.11;100
2022-01-31;3;570005;3.1;1553.91;100
2022-01-31;3;570007;3.1;28941.51;100
2022-01-31;3;640001;3.1;5827.15;100
2022-01-31;3;640002;3.1;971.19;100
2022-01-31;3;640003;3.1;4273.24;100
2022-01-31;3;640004;3.1;194.24;100
2022-01-31;3;640005;3.1;776.95;100
2022-01-31;3;660001;3.1;194.24;100
2022-01-31;3;660011;3.1;500;100
2022-01-31;3;660013;3.1;388.48;100
2022-01-31;3;670006;3.1;582.72;100
2022-01-31;3;670010;3.1;194.24;100
2022-01-31;3;670013;3.1;388.48;100
2022-01-31;3;720002;3.1;-69925.81;100
2022-01-31;3;720005;3.1;-80803.15;100
2022-01-31;3;720006;3.1;-1165.43;100
2022-01-31;3;720009;3.1;-388.48;100
2022-01-31;3;620003;3.1;6349.2;100
2022-01-31;3;620011;3.1;10000;100
2022-01-31;3;620002;3.1;500;100
2022-01-31;3;620004;3.1;22300.7;100
2022-01-31;3;620009;3.1;7042;100
2022-01-31;3;210001;3.1;6409.87;100
2022-01-31;3;210008;3.1;194.24;100
2022-01-31;3;210009;3.1;2136.62;100
2022-01-31;3;260001;3.1;694402.1;100
2022-01-31;3;260003;3.1;31660.85;100
2022-01-31;3;280001;3.1;1553.91;100
2022-01-31;3;280003;3.1;388.48;100
2022-01-31;3;280006;3.1;1165.43;100
2022-01-31;3;280007;3.1;388.48;100
2022-01-31;3;280008;3.1;582.72;100
2022-01-31;3;280010;3.1;971.19;100
2022-01-31;3;280014;3.1;5244.44;100
2022-01-31;3;280015;3.1;27343.36;100
2022-01-31;3;280023;3.1;2330.86;100
2022-01-31;3;290001;3.1;143436.39;100
2022-01-31;3;301022;3.1;43897.87;100
2022-01-31;3;330002;3.1;7381.06;100
2022-01-31;3;330004;3.1;6992.58;100
2022-01-31;3;330005;3.1;776.95;100
2022-01-31;3;330006;3.1;582.72;100
2022-01-31;3;330008;3.1;776.95;100
2022-01-31;3;330009;3.1;1553.91;100
2022-01-31;3;330010;3.1;388.48;100
2022-01-31;3;330011;3.1;194.24;100
2022-01-31;3;330012;3.1;1942.38;100
2022-01-31;3;340001;3.1;101780.89;100
2022-01-31;3;340002;3.1;333787.1;100
2022-01-31;3;340003;3.1;971.19;100
2022-01-31;3;340004;3.1;194.24;100
2022-01-31;3;340005;3.1;7575.3;100
2022-01-31;3;340006;3.1;582.72;100
2022-01-31;3;340009;3.1;776.95;100
2022-01-31;3;340010;3.1;194.24;100
2022-01-31;3;340011;3.1;27581.85;100
2022-01-31;3;350001;3.1;90903.55;100
2022-01-31;3;350003;3.1;60796.6;100
2022-01-31;3;350004;3.1;8740.73;100
2022-01-31;3;350005;3.1;2719.34;100
2022-01-31;3;350006;3.1;13208.21;100
2022-01-31;3;350008;3.1;14567.88;100
2022-01-31;3;380001;3.1;-2136.62;100
2022-01-31;3;410001;3.1;-97119.17;100
2022-01-31;3;410031;3.1;9711.92;100
2022-01-31;3;430001;3.1;7928;100
2022-01-31;3;430002;3.1;10294.63;100
2022-01-31;3;430004;3.1;1553.91;100
2022-01-31;3;430005;3.1;1748.15;100
2022-01-31;3;570001;3.1;440984.99;100
2022-01-31;3;301022;3.1;55000;100
2022-01-31;3;730002;3.1;350;100
2022-01-31;3;730005;3.1;2500;100
2022-01-31;3;730011;3.1;20000;100
2022-01-31;3;730021;3.1;150;100
2022-01-31;3;630006;3.1;3449.5;100
2022-01-31;3;630002;3.1;8800;100
2022-01-31;3;280017;3.1;117.39;100
2022-01-31;5;440001;5.1;1407.68;100
2022-01-31;5;440002;5.1;814.97;100
2022-01-31;5;560006;5.1;259.31;100
2022-01-31;5;580004;5.1;296.35;100
2022-01-31;5;640001;5.1;926.11;100
2022-01-31;5;640002;5.1;1666.99;100
2022-01-31;5;640003;5.1;1741.08;100
2022-01-31;5;640004;5.1;37.04;100
2022-01-31;5;640005;5.1;259.31;100
2022-01-31;5;660011;5.1;300;100
2022-01-31;5;660013;5.1;13600;100
2022-01-31;5;660014;5.1;4300;100
2022-01-31;5;660016;5.1;300;100
2022-01-31;5;680001;5.1;860;100
2022-01-31;5;720005;5.1;-2630.14;100
2022-01-31;5;720006;5.1;-1852.21;100
2022-01-31;5;210001;5.1;963;100
2022-01-31;5;210001;5.1;963.14;100
2022-01-31;5;210003;5.1;74.09;100
2022-01-31;5;210004;5.1;37.04;100
2022-01-31;5;210006;5.1;37.04;100
2022-01-31;5;210008;5.1;222.27;100
2022-01-31;5;210009;5.1;7594.07;100
2022-01-31;5;260001;5.1;133167;100
2022-01-31;5;260003;5.1;2593.1;100
2022-01-31;5;280001;5.1;6927.27;100
2022-01-31;5;280003;5.1;37.04;100
2022-01-31;5;280010;5.1;703.84;100
2022-01-31;5;280014;5.1;407.49;100
2022-01-31;5;280015;5.1;14780.64;100
2022-01-31;5;330002;5.1;1170;100
2022-01-31;5;330004;5.1;420;100
2022-01-31;5;330005;5.1;592.71;100
2022-01-31;5;330008;5.1;74.09;100
2022-01-31;5;330009;5.1;37.04;100
2022-01-31;5;330010;5.1;657;100
2022-01-31;5;330011;5.1;5371.41;100
2022-01-31;5;330012;5.1;11594.84;100
2022-01-31;5;340002;5.1;24500;100
2022-01-31;5;340003;5.1;37.04;100
2022-01-31;5;410001;5.1;13595.23;100
2022-01-31;5;430001;5.1;33908;100
2022-01-31;5;430002;5.1;68733.92;100
2022-01-31;5;430003;5.1;180;100
2022-01-31;5;430005;5.1;666.8;100
2022-01-31;5;430006;5.1;12187.55;100
2022-01-31;5;620003;5.1;13216.59;100
2022-01-31;5;620004;5.1;5273.42;100
2022-01-31;5;620009;5.1;50;100
2022-02-28;5;680001;5.1;860;100
2022-02-28;5;720005;5.1;-2534.15;100
2022-02-28;5;720006;5.1;-1784.61;100
2022-02-28;5;620003;5.1;13216.59;100
2022-02-28;5;620004;5.1;5273.42;100
2022-02-28;5;620009;5.1;50;100
2022-03-31;5;210001;5.1;1039.35;100
2022-03-31;5;210003;5.1;79.95;100
2022-03-31;5;210004;5.1;39.98;100
2022-03-31;5;210006;5.1;39.98;100
2022-03-31;5;210008;5.1;239.85;100
2022-03-31;5;210009;5.1;8194.91;100
2022-03-31;5;260001;5.1;133167;100
2022-03-31;5;260003;5.1;2798.26;100
2022-03-31;5;280001;5.1;7475.36;100
2022-03-31;5;280003;5.1;39.98;100
2022-03-31;5;280010;5.1;759.53;100
2022-03-31;5;280014;5.1;439.73;100
2022-03-31;5;280015;5.1;15950.1;100
2022-03-31;5;330002;5.1;1170;100
2022-03-31;5;330004;5.1;420;100
2022-03-31;5;330005;5.1;639.6;100
2022-03-31;5;330008;5.1;79.95;100
2022-03-31;5;330009;5.1;39.98;100
2022-03-31;5;640001;5.1;999.38;100
2022-03-31;5;640002;5.1;1798.88;100
2022-03-31;5;640003;5.1;1878.83;100
2022-03-31;5;640004;5.1;39.98;100
2022-03-31;5;640005;5.1;279.83;100
2022-03-31;5;660011;5.1;300;100
2022-03-31;5;660013;5.1;13600;100
2022-03-31;5;660014;5.1;4300;100
2022-03-31;5;660016;5.1;300;100
2022-03-31;5;680001;5.1;860;100
2022-03-31;5;720005;5.1;-2838.24;100
2022-03-31;5;720006;5.1;-1998.76;100
2022-03-31;5;620003;5.1;13216.59;100
2022-03-31;5;620004;5.1;5273.42;100
2022-03-31;5;620009;5.1;50;100
2022-04-30;5;210001;5.1;1070.62;100
2022-04-30;5;210003;5.1;82.36;100
2022-04-30;5;210004;5.1;41.18;100
2022-04-30;5;210006;5.1;41.18;100
2022-04-30;5;210008;5.1;247.07;100
2022-04-30;5;210009;5.1;8441.4;100
2022-04-30;5;260001;5.1;133167;100
2022-04-30;5;260003;5.1;2882.43;100
2022-04-30;5;280001;5.1;3240;100
2022-04-30;5;280003;5.1;41.18;100
2022-03-31;5;330010;5.1;657;100
2022-03-31;5;330011;5.1;5796.4;100
2022-03-31;5;330012;5.1;12512.23;100
2022-03-31;5;340002;5.1;24500;100
2022-03-31;5;340003;5.1;39.98;100
2022-03-31;5;410001;5.1;14670.89;100
2022-03-31;5;430001;5.1;33908;100
2022-03-31;5;430002;5.1;68733.92;100
2022-03-31;5;430003;5.1;180;100
2022-03-31;5;430005;5.1;719.55;100
2022-03-31;5;430006;5.1;13151.84;100
2022-03-31;5;440001;5.1;1519.06;100
2022-03-31;5;440002;5.1;879.45;100
2022-03-31;5;560006;5.1;279.83;100
2022-03-31;5;580004;5.1;319.8;100
2022-02-28;5;210001;5.1;928;100
2022-02-28;5;210003;5.1;71.38;100
2022-02-28;5;210004;5.1;35.69;100
2022-02-28;5;210006;5.1;35.69;100
2022-02-28;5;210008;5.1;214.15;100
2022-02-28;5;210009;5.1;7316.9;100
2022-02-28;5;260001;5.1;133167;100
2022-02-28;5;260003;5.1;2498.45;100
2022-02-28;5;280001;5.1;6674.44;100
2022-02-28;5;280003;5.1;35.69;100
2022-02-28;5;280010;5.1;678.15;100
2022-02-28;5;280014;5.1;392.61;100
2022-02-28;5;280015;5.1;14241.19;100
2022-02-28;5;330002;5.1;1170;100
2022-02-28;5;330004;5.1;420;100
2022-02-28;5;330005;5.1;571.08;100
2022-02-28;5;330008;5.1;71.38;100
2022-02-28;5;330009;5.1;35.69;100
2022-02-28;5;330010;5.1;657;100
2022-02-28;5;330011;5.1;5175.37;100
2022-02-28;5;330012;5.1;11171.66;100
2022-02-28;5;340002;5.1;24500;100
2022-02-28;5;340003;5.1;35.69;100
2022-02-28;5;410001;5.1;13099.04;100
2022-02-28;5;430001;5.1;33908;100
2022-02-28;5;430002;5.1;68733.92;100
2022-02-28;5;430003;5.1;180;100
2022-02-28;5;430005;5.1;642.46;100
2022-02-28;5;430006;5.1;11742.73;100
2022-02-28;5;440001;5.1;1356.3;100
2022-02-28;5;440002;5.1;785.23;100
2022-02-28;5;560006;5.1;249.85;100
2022-02-28;5;580004;5.1;285.54;100
2022-02-28;5;640001;5.1;892.3;100
2022-02-28;5;640002;5.1;1606.15;100
2022-02-28;5;640003;5.1;1677.53;100
2022-02-28;5;640004;5.1;35.69;100
2022-02-28;5;640005;5.1;249.85;100
2022-02-28;5;660011;5.1;300;100
2022-02-28;5;660013;5.1;13600;100
2022-02-28;5;660014;5.1;4300;100
2022-02-28;5;660016;5.1;300;100
2022-04-30;5;410001;5.1;15112.17;100
2022-04-30;5;430001;5.1;33908;100
2022-04-30;5;430002;5.1;68733.92;100
2022-04-30;5;430003;5.1;180;100
2022-04-30;5;430005;5.1;741.2;100
2022-04-30;5;430006;5.1;13547.42;100
2022-04-30;5;440001;5.1;1564.75;100
2022-04-30;5;440002;5.1;905.91;100
2022-04-30;5;560006;5.1;288.24;100
2022-04-30;5;580004;5.1;329.42;100
2022-04-30;5;640001;5.1;1029.44;100
2022-04-30;5;640002;5.1;1852.99;100
2022-04-30;5;640003;5.1;1935.35;100
2022-04-30;5;640004;5.1;41.18;100
2022-04-30;5;640005;5.1;288.24;100
2022-05-31;5;560006;5.1;284.15;100
2022-05-31;5;580004;5.1;324.75;100
2022-05-31;5;640001;5.1;1014.84;100
2022-05-31;5;640002;5.1;1826.71;100
2022-05-31;5;640003;5.1;1907.9;100
2022-05-31;5;640004;5.1;40.59;100
2022-05-31;5;640005;5.1;284.15;100
2022-05-31;5;660011;5.1;300;100
2022-05-31;5;660013;5.1;13600;100
2022-05-31;5;660014;5.1;4300;100
2022-05-31;5;660016;5.1;300;100
2022-05-31;5;680001;5.1;860;100
2022-05-31;5;720005;5.1;-2882.14;100
2022-05-31;5;720006;5.1;-2029.68;100
2022-05-31;5;620003;5.1;13216.59;100
2022-05-31;5;620004;5.1;5273.42;100
2022-05-31;5;620009;5.1;50;100
2022-06-30;5;210001;5.1;1044.37;100
2022-06-30;5;210003;5.1;80.34;100
2022-06-30;5;210004;5.1;40.17;100
2022-06-30;5;210006;5.1;40.17;100
2022-04-30;5;660011;5.1;300;100
2022-04-30;5;660013;5.1;13600;100
2022-04-30;5;660014;5.1;4300;100
2022-04-30;5;660016;5.1;300;100
2022-04-30;5;680001;5.1;860;100
2022-04-30;5;720005;5.1;-2923.61;100
2022-04-30;5;720006;5.1;-2058.88;100
2022-04-30;5;620003;5.1;13216.59;100
2022-04-30;5;620004;5.1;5273.42;100
2022-04-30;5;620009;5.1;50;100
2022-05-31;5;210001;5.1;1055.43;100
2022-05-31;5;210003;5.1;81.19;100
2022-05-31;5;210004;5.1;40.59;100
2022-05-31;5;210006;5.1;40.59;100
2022-05-31;5;210008;5.1;243.56;100
2022-05-31;5;210009;5.1;8321.68;100
2022-05-31;5;260001;5.1;133167;100
2022-05-31;5;260003;5.1;2841.55;100
2022-05-31;5;280001;5.1;3240;100
2022-05-31;5;280003;5.1;40.59;100
2022-05-31;5;280010;5.1;771.28;100
2022-05-31;5;280014;5.1;446.53;100
2022-05-31;5;280015;5.1;16196.83;100
2022-05-31;5;330002;5.1;1170;100
2022-05-31;5;330004;5.1;420;100
2022-05-31;5;330005;5.1;649.5;100
2022-05-31;5;330008;5.1;81.19;100
2022-05-31;5;330009;5.1;40.59;100
2022-05-31;5;330010;5.1;657;100
2022-05-31;5;330011;5.1;5886.07;100
2022-05-31;5;330012;5.1;12705.79;100
2022-05-31;5;340002;5.1;24500;100
2022-05-31;5;340003;5.1;40.59;100
2022-05-31;5;410001;5.1;14897.84;100
2022-05-31;5;430001;5.1;33908;100
2022-05-31;5;430002;5.1;68733.92;100
2022-05-31;5;430003;5.1;180;100
2022-05-31;5;430005;5.1;730.68;100
2022-05-31;5;430006;5.1;13355.28;100
2022-05-31;5;440001;5.1;1542.56;100
2022-05-31;5;440002;5.1;893.06;100
2022-04-30;5;280010;5.1;782.37;100
2022-04-30;5;280014;5.1;452.95;100
2022-04-30;5;280015;5.1;16429.86;100
2022-04-30;5;330002;5.1;1170;100
2022-04-30;5;330004;5.1;420;100
2022-04-30;5;330005;5.1;658.84;100
2022-04-30;5;330008;5.1;82.36;100
2022-04-30;5;330009;5.1;41.18;100
2022-04-30;5;330010;5.1;657;100
2022-04-30;5;330011;5.1;5970.75;100
2022-04-30;5;330012;5.1;12888.58;100
2022-04-30;5;340002;5.1;24500;100
2022-04-30;5;340003;5.1;41.18;100
2022-06-30;5;210008;5.1;241.01;100
2022-06-30;5;210009;5.1;8234.48;100
2022-06-30;5;260001;5.1;133167;100
2022-06-30;5;260003;5.1;2811.78;100
2022-06-30;5;280001;5.1;3240;100
2022-06-30;5;280003;5.1;40.17;100
2022-06-30;5;280010;5.1;763.2;100
2022-06-30;5;280014;5.1;441.85;100
2022-06-30;5;280015;5.1;16027.12;100
2022-06-30;5;330002;5.1;1170;100
2022-06-30;5;330004;5.1;420;100
2022-06-30;5;330005;5.1;642.69;100
2022-06-30;5;330008;5.1;80.34;100
2022-06-30;5;330009;5.1;40.17;100
2022-06-30;5;330010;5.1;657;100
2022-06-30;5;330011;5.1;5824.39;100
2022-06-30;5;330012;5.1;12572.65;100
2022-06-30;5;640001;5.1;1004.21;100
2022-06-30;5;640002;5.1;1807.57;100
2022-06-30;5;640003;5.1;1887.91;100
2022-06-30;5;640004;5.1;40.17;100
2022-06-30;5;640005;5.1;281.18;100
2022-06-30;5;660011;5.1;300;100
2022-06-30;5;660013;5.1;13600;100
2022-06-30;5;660014;5.1;4300;100
2022-06-30;5;660016;5.1;300;100
2022-06-30;5;680001;5.1;860;100
2022-06-30;5;720005;5.1;-2851.94;100
2022-06-30;5;720006;5.1;-2008.41;100
2022-07-31;5;660011;5.1;300;100
2022-07-31;5;660013;5.1;13600;100
2022-07-31;5;660014;5.1;4300;100
2022-07-31;5;660016;5.1;300;100
2022-07-31;5;680001;5.1;860;100
2022-07-31;5;720005;5.1;-2962.63;100
2022-07-31;5;720006;5.1;-2086.36;100
2022-07-31;5;620003;5.1;13216.59;100
2022-07-31;5;620004;5.1;5273.42;100
2022-07-31;5;620009;5.1;50;100
2022-08-31;5;210001;5.1;1065.64;100
2022-08-31;5;210003;5.1;81.97;100
2022-08-31;5;210004;5.1;40.99;100
2022-08-31;5;210006;5.1;40.99;100
2022-08-31;5;210008;5.1;245.92;100
2022-08-31;5;210009;5.1;8402.13;100
2022-08-31;5;260001;5.1;133167;100
2022-08-31;5;260003;5.1;2869.02;100
2022-08-31;5;280001;5.1;3240;100
2022-08-31;5;280003;5.1;40.99;100
2022-08-31;5;280010;5.1;778.73;100
2022-08-31;5;280014;5.1;450.85;100
